PROTAC SMILES,PROTAC ID,POI Ligand SMILES with direction,E3 Binder SMILES with direction,Linker SMILES with direction,POI Ligand SMILES,E3 Binder SMILES,Linker SMILES,POI Ligand ID,E3 Binder ID,Linker ID,Notes
Nc1c(-c2nc3cc(N4CCN(CCCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,2637,Nc1c(-c2nc3cc(N4CCN(C[*:1])CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,O=C(CCCCC[*:1])[*:2],CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCC=O,,1.0,85.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Nc1c(-c2nc3cc(N4CCN(CCCCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,2638,Nc1c(-c2nc3cc(N4CCN(C[*:1])CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,O=C(CCCCCC[*:1])[*:2],CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCC=O,,1.0,156.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Nc1c(-c2nc3cc(N4CCN(CCCCC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,2639,Nc1c(-c2nc3cc(N4CCN(C[*:1])CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,O=C1CCC(N2Cc3c(N[*:2])cccc3C2=O)C(=O)N1,O=C(CCC[*:1])[*:2],CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCCC=O,,10.0,1101.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Nc1c(-c2nc3cc(N4CCN(CCCCCC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,2640,Nc1c(-c2nc3cc(N4CCN(C[*:1])CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,O=C1CCC(N2Cc3c(N[*:2])cccc3C2=O)C(=O)N1,O=C(CCCC[*:1])[*:2],CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCCCC=O,,10.0,299.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Nc1c(-c2nc3cc(N4CCN(CCCCCCC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,2641,Nc1c(-c2nc3cc(N4CCN(C[*:1])CC4)ccc3[nH]2)c(=O)[nH]c2cccc(F)c12,O=C1CCC(N2Cc3c(N[*:2])cccc3C2=O)C(=O)N1,O=C(CCCCC[*:1])[*:2],CN1CCN(c2ccc3[nH]c(-c4c(N)c5c(F)cccc5[nH]c4=O)nc3c2)CC1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CCCCCC=O,,10.0,85.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2664,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2665,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2666,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2667,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCOCCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCOCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2668,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCOCCOCCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCOCCOCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2669,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCOCCOCCOCCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCOCCOCCOCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOc2ccc(-c3cn4c(n3)CCC4)cc2CNC(=O)Cc2ccc(Cl)c(Cl)c2)C(C)(C)C)cc1,2670,O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cc(-c2cn3c(n2)CCC3)ccc1[*:1],Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N[*:2])C(C)(C)C)cc1,O=C(CCOCCOCCOCCOCCOCCOCCOCCO[*:1])[*:2],O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cccc(-c2cn3c(n2)CCC3)c1,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1,O=CCCOCCOCCOCCOCCOCCOCCOCCO,404.0,4.0,,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2671,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CN[*:1])C[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCN,46.0,111.0,196.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2672,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CC[*:2])CN[*:1],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCN,46.0,111.0,174.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2673,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CCN[*:1])CC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCN,46.0,111.0,88.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2674,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CCC[*:2])CCN[*:1],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCN,46.0,111.0,173.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2675,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CCCN[*:1])CCC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCCN,46.0,111.0,657.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCCCCCNc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2676,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CCCC[*:2])CCCN[*:1],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCCCN,46.0,111.0,115.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2677,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C1CN([*:1])CCN1CC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCN1CCNCC1,46.0,111.0,1111.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2678,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CN1CCN([*:1])CC1)C[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCN1CCNCC1,46.0,111.0,1112.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2679,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CC[*:2])CN1CCN([*:1])CC1,CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCN1CCNCC1,46.0,111.0,1065.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCCCNc4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2680,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc(N[*:2])cc3C2=O)C(=O)N1,C(CCN1CCN([*:1])CC1)CC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCN1CCNCC1,46.0,111.0,1066.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2681,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,C(CCN[*:1])CC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCN,46.0,1.0,88.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(NCCCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2682,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,C(CCC[*:2])CCN[*:1],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCCN,46.0,1.0,173.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2683,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,C1CN([*:1])CCN1CC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCN1CCNCC1,46.0,1.0,1111.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2684,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,C(CN1CCN([*:1])CC1)C[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCN1CCNCC1,46.0,1.0,1112.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2685,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3cccc(N[*:2])c3C2=O)C(=O)N1,C(CCN1CCN([*:1])CC1)CC[*:2],CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CCCCCN1CCNCC1,46.0,1.0,1066.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(C4CN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2686,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C1CN([*:1])CCN1C1CN([*:2])C1,CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,C1CN(C2CNC2)CCN1,46.0,5.0,1113.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CC4CN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)C4)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2687,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C1CN([*:1])CCN1CC1CN([*:2])C1,CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,C1CN(CC2CNC2)CCN1,46.0,5.0,1114.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(C4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2688,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C1CN([*:2])CCC1N1CCN([*:1])CC1,CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,C1CC(N2CCNCC2)CCN1,46.0,5.0,1115.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
CC1(C)[C@H](NC(=O)c2ccc(N3CCN(CC4CCN(c5ccc6c(c5)C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)CC3)cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,2689,CC1(C)[C@H](NC(=O)c2ccc([*:1])cc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccc([*:2])cc3C2=O)C(=O)N1,C1CN([*:2])CCC1CN1CCN([*:1])CC1,CC1(C)[C@H](NC(=O)c2ccccc2)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,C1CC(CN2CCNCC2)CCN1,46.0,5.0,1116.0,Obtained from non-mapped POI and E3 found in dictionaries and both matching. (max_iter_on_linkers=0) (map_with_substr_and_linker_matching=False) (step=0)
